label,paddle_y,0,ball_x,ball_y,ball_dx,ball_dy,x_prev,y_prev
stop,297.31799999999964,0,307.82355200000126,295.21586293359326,-397.0839999999983,-31.83410546875,326.4599920000012,296.6855578906245
up,297.31799999999964,0,168.09513600000184,283.690159914062,-399.8919999999983,-34.64210546875,188.05973600000178,285.3922651874995
stop,257.9159999999996,0,88.43764000000218,276.71739292578076,-401.4839999999983,-36.23410546875001,108.0815440000021,278.4640520937495
up,257.9159999999996,0,35.95491199999992,267.5089785585932,403.4839999999982,-38.23410546875,17,269.2794735156245
stop,228.21599999999958,0,96.56751199999965,261.74387873828067,404.6839999999982,-39.434105468750005,76.74759999999975,263.6473379062494
down,228.21599999999958,0,321.1718959999987,238.97913251953065,409.0999999999982,-43.850105468750016,299.9095119999988,241.22689000390565
stop,287.41799999999955,0,443.85039999999816,225.6299229843744,411.4919999999982,-46.24210546875002,424.9302319999982,227.7316678359369
down,287.41799999999955,0,547.8003999999976,213.82454440624937,413.50799999999816,-48.25810546875002,526.3087999999977,216.30151789062438
stop,366.22199999999947,0,540.3159680000002,194.14287442968686,-416.6919999999981,-51.442105468750015,560.7050640000002,196.6347255976556
up,366.22199999999947,0,477.7821840000004,186.39657460937434,-417.89199999999806,-52.64210546875002,498.64678400000037,188.99867988281184
up,247.42199999999966,0,225.84700000000151,153.61132732812425,-422.69199999999785,-57.44210546875001,246.9516000000014,156.45343260156176
up,227.42399999999967,0,183.1551120000017,147.80967867578048,-423.49999999999784,-58.25010546875001,204.3001120000016,150.692183949218
up,217.72199999999967,0,162.41321600000182,144.96502750781173,-423.89199999999784,-58.64210546875001,183.1551120000017,147.80967867578048
up,197.72399999999968,0,119.60016000000203,139.042210855468,-424.69999999999783,-59.45010546875001,141.65211200000192,142.10116833984299
up,177.92399999999967,0,77.13016000000225,133.097200308593,-425.4999999999978,-60.25010546875001,98.37516000000214,136.0797055820305
up,168.02399999999966,0,55.865160000002355,130.09469503515547,-425.89999999999776,-60.650105468750006,77.13016000000225,133.097200308593
up,148.42199999999966,0,13.70106400000258,124.09033859374921,-426.69199999999773,-61.44210546875001,35.00566400000247,127.13244386718671
up,128.42399999999967,0,627.135,47.14595475765928,-157.9,157.9,635,39.260954757659285
up,118.52399999999966,0,619.25,55.050954757659284,-158.3,158.3,627.135,47.14595475765928
up,98.52599999999967,0,603.2617359999999,71.08005875765929,-159.108,159.108,611.502904,62.81725875765929
up,79.12199999999966,0,587.6691679999999,86.71105875765929,-159.892,159.892,595.3163359999999,79.04545875765929
stop,79.12199999999966,0,587.6691679999999,86.71105875765929,-159.892,159.892,595.3163359999999,79.04545875765929
down,79.12199999999966,0,547.2240159999999,127.25785875765928,-161.908,161.908,555.4501119999999,119.01095475765929
down,187.82399999999967,0,457.35022399999974,217.3509547576592,-166.29999999999995,166.29999999999995,465.47011199999974,209.2118587576592
down,207.62399999999968,0,440.72022399999975,234.02095475765918,-167.09999999999997,167.09999999999997,449.04522399999973,225.67595475765918
stop,336.3239999999996,0,330.67552799999976,344.325954757659,-172.29999999999993,172.29999999999993,339.08941599999974,335.892858757659
up,336.3239999999996,0,278.7455919999997,396.37595475765903,-174.69999999999987,174.69999999999987,287.1035439999997,387.99957075765906
stop,177.7259999999996,0,136.56574399999968,391.53414400000014,-181.1079999999998,-181.1079999999998,145.41122399999966,400.3796240000001
up,177.7259999999996,0,128.0625039999997,383.03090400000013,-181.4839999999998,-181.4839999999998,136.56574399999968,391.53414400000014
stop,157.3319999999996,0,109.36968799999973,364.33808800000014,-182.30799999999982,-182.30799999999982,118.4550879999997,373.42348800000013
down,157.3319999999996,0,109.36968799999973,364.33808800000014,-182.30799999999982,-182.30799999999982,118.4550879999997,373.42348800000013
down,276.3299999999996,0,26.345799999999993,248.89918000000023,187.1159999999998,-280.47399999999965,17,262.8928800000002
down,295.9319999999996,0,44.909487999999975,221.13229000000027,187.90799999999976,-281.2659999999997,35.89911999999998,234.60541000000023
down,305.8319999999996,0,54.31488799999996,207.07899000000026,188.30799999999977,-281.66599999999966,44.909487999999975,221.13229000000027
stop,345.43199999999956,0,92.13648799999991,150.66590200000033,189.90799999999976,-283.2659999999996,82.84059999999992,164.5171240000003
up,345.43199999999956,0,178.59859999999975,22.280172000000537,193.5159999999998,-286.87399999999946,168.93279999999976,36.59387200000051
up,226.43399999999957,0,296.3465199999995,177.07690999999966,198.32399999999978,291.68199999999933,286.2423999999995,162.2115319999997
up,206.83199999999957,0,316.0197999999995,205.9926319999996,199.1159999999998,292.4739999999993,306.2727199999995,191.67100999999963
up,196.93199999999956,0,325.9855999999995,220.62633199999954,199.5159999999998,292.8739999999993,316.0197999999995,205.9926319999996
up,176.93399999999957,0,346.1775199999995,250.2474099999995,200.32399999999978,293.6819999999993,335.5715839999995,234.69349999999952
up,157.33199999999957,0,366.0487999999995,279.36113199999943,201.1159999999998,294.47399999999925,356.00299999999953,264.64743199999947
up,147.23399999999958,0,376.3161199999995,294.3897099999994,201.52399999999977,294.88199999999927,366.0487999999995,279.36113199999943
stop,138.3239999999996,0,385.3927999999995,307.6674999999994,201.8839999999998,295.2419999999993,376.3161199999995,294.3897099999994
down,138.3239999999996,0,52.60999999999999,209.80285359813942,159.89999999999998,159.89999999999998,44.306016,201.4988695981394
stop,296.1299999999996,0,182.591136,339.78398959813927,166.27599999999995,166.27599999999995,174.287336,331.4801895981393
up,296.1299999999996,0,233.17130399999994,390.3641575981393,168.69199999999995,168.69199999999995,224.41013599999994,381.6029895981393
stop,256.92599999999965,0,266.7291359999999,423.92198959813936,170.27599999999995,170.27599999999995,258.2253359999999,415.41818959813935
down,256.92599999999965,0,300.7724639999999,457.96531759813934,171.8679999999999,171.8679999999999,292.53201599999994,449.7248695981394
stop,336.7199999999996,0,370.68490399999985,402.690976,175.0919999999999,-175.0919999999999,362.11499999999984,411.24167199999994
up,336.7199999999996,0,397.03870399999977,376.39728799999995,176.2919999999999,-176.2919999999999,388.0582159999998,385.35696799999994
up,227.4239999999996,0,495.5707039999996,278.0875439999999,180.70799999999986,-180.70799999999986,486.0044159999996,287.6313599999999
stop,138.91799999999958,0,577.1464159999995,196.69,184.28399999999985,-184.28399999999985,568.1261039999995,205.691104
up,138.91799999999958,0,519.1786880000002,46.83338400000011,-190.69199999999978,-190.69199999999978,528.6832880000002,56.3379840000001
stop,99.51599999999958,0,481.15180000000026,17,-192.28399999999976,192.28399999999976,490.54490400000026,18.199600000000146
down,99.51599999999958,0,461.34655200000026,36.84768799999997,-193.10799999999975,193.10799999999975,471.35572000000025,26.816887999999988
down,217.72199999999958,0,344.87380000000036,153.5587999999998,-197.8839999999997,197.8839999999997,354.9346720000004,143.47711999999981
down,227.8199999999996,0,334.79212000000035,163.66128799999976,-198.2919999999997,198.2919999999997,344.87380000000036,153.5587999999998
down,247.42199999999957,0,315.16124800000034,183.33139999999975,-199.08399999999966,199.08399999999966,325.28332000000034,173.18851999999976
down,267.2219999999996,0,295.2528640000004,203.2797999999997,-199.88399999999965,199.88399999999965,305.4157360000004,193.09611999999973
stop,376.1219999999995,0,184.32679200000052,314.42599999999953,-204.28399999999962,204.28399999999962,194.51099200000053,304.2217999999996
down,376.1219999999995,0,555.450464,339.70621551615613,-161.49999999999994,161.49999999999994,563.655752,331.48011951615615
stop,408,0,498.2489920000001,397.0498315161561,-164.31599999999995,164.31599999999995,506.76097600000014,388.5162155161561
up,408,0,440.72128000000004,454.71621551615607,-167.09999999999994,167.09999999999994,448.88036800000003,446.537919516156
stop,60.70799999999996,0,136.0267919999999,166.65051199999988,-181.13199999999992,-181.13199999999992,145.7729279999999,176.39664799999989
down,60.70799999999996,0,127.52242399999989,158.14614399999988,-181.50799999999992,-181.50799999999992,136.0267919999999,166.65051199999988
stop,100.30799999999996,0,91.14090399999989,121.76462399999988,-183.1079999999999,-183.1079999999999,99.9024399999999,130.5261599999999
up,100.30799999999996,0,72.8301039999999,103.4538239999999,-183.9079999999999,-183.9079999999999,81.9955039999999,112.61922399999989
up,12,0,64.67986399999997,17,188.73199999999989,95.38199999999996,54.68830399999998,20.07834999999995
up,12,0,74.12646399999997,21.7791,189.1319999999999,95.78199999999997,64.67986399999997,17
stop,12,0,83.02450399999996,26.289689999999997,189.5079999999999,96.15799999999997,74.12646399999997,21.7791
down,12,0,131.03453599999995,50.775521999999995,191.5239999999999,98.17399999999998,121.08610399999995,45.68129
stop,180.49800000000002,0,296.91826399999974,137.21839999999995,198.33199999999982,104.98200000000001,287.01166399999977,131.97929999999997
down,180.49800000000002,0,316.1941039999997,147.43928999999994,199.1079999999998,105.75800000000001,306.0499999999997,142.05603599999995
stop,279.3,0,416.54499999999945,201.20853599999998,203.0999999999998,109.75000000000001,406.60270399999945,195.84038999999999
down,279.3,0,488.53181599999937,240.336152,205.91599999999977,112.56600000000002,478.45153599999935,234.830022
stop,348.59999999999997,0,561.0924159999992,280.2242520000001,208.71599999999975,115.36600000000001,551.2915999999992,274.8108860000001
down,348.59999999999997,0,602.941736,326.7735360000001,-211.89999999999972,118.55,613.296024,320.9741900000001
stop,408,0,505.8837200000005,381.5418860000001,-215.5399999999997,122.19000000000003,516.8450480000005,375.32060000000007
up,408,0,387.44308000000063,449.32353599999993,-219.89999999999966,126.55000000000003,397.97063200000065,443.25835199999995
stop,348.6000000000001,0,321.23336800000067,444.31544399999996,-222.29999999999967,-128.95000000000005,331.6549600000007,450.349586
up,348.6000000000001,0,287.41306400000065,424.6843399999999,-223.51599999999965,-130.16600000000003,298.78116800000066,431.2915939999999
stop,299.1000000000001,0,231.38414400000076,391.9929199999999,-225.51599999999962,-132.166,243.07852800000074,398.83310399999993
up,299.1000000000001,0,163.03533600000088,351.83581199999975,-227.93199999999962,-134.582,174.4019360000009,358.53491199999974
stop,250.19400000000005,0,106.59016800000094,318.44809399999974,-229.90799999999962,-136.558,117.36933600000093,324.83981199999977
up,250.19400000000005,0,36.68360000000106,276.82657599999976,-232.3319999999996,-138.98199999999997,49.19453600000103,284.29661199999975
stop,142.08599999999998,0,121.77253599999977,231.13876599999975,236.69999999999953,-73.45899999999999,110.6564719999998,234.56483099999974
down,142.08599999999998,0,193.14253599999964,208.86120999999974,239.09999999999957,-75.85900000000002,181.19753599999967,212.62415999999976
stop,379.6860000000001,0,485.822535999999,112.55176999999968,248.69999999999953,-85.45900000000005,474.639135999999,116.37312499999967
down,379.6860000000001,0,573.8605519999988,82.11648999999966,251.5159999999995,-88.27500000000005,560.7925359999989,86.67434199999965
stop,408,0,598.194632,55.573819999999635,-253.89999999999947,-90.65900000000003,610.60692,59.98729899999963
up,408,0,585.0026479999999,50.87036799999963,-254.31599999999946,-91.07500000000003,598.194632,55.573819999999635
stop,170.796,0,275.07064000000037,94.77866600000004,-263.89999999999924,100.6590000000001,288.23564000000033,89.75571600000004
up,170.796,0,33.330024000001046,189.15116100000014,-271.1399999999992,107.89900000000013,48.20642400000101,183.22881600000014
stop,62.68799999999999,0,139.89668799999967,273.6540165000003,275.50799999999924,166.60450000000012,125.85618399999971,265.1675910000003
down,62.68799999999999,0,264.96439999999933,349.6062500000003,279.1159999999992,170.2125000000001,250.73988799999935,340.93581650000027
stop,270.588,0,562.4461999999979,400.76633599999985,287.515999999999,-178.61250000000007,548.941783999998,409.1346154999999
down,270.588,0,579.2552480000002,342.6578042499998,-290.70799999999895,-91.50625000000004,592.8920160000001,346.93208999999985
stop,329.98800000000006,0,491.8032800000005,314.9663612499998,-293.107999999999,-93.90625000000003,505.84481600000043,319.4462132499998
up,329.98800000000006,0,402.7470480000008,286.2682594999997,-295.5319999999989,-96.33025000000005,418.67078400000076,291.43510099999975
up,211.98000000000008,0,225.42668000000137,227.6721344999997,-300.29999999999876,-101.09825000000006,240.41168000000133,232.69704699999969
stop,202.08000000000007,0,210.42168000000143,222.62722199999968,-300.69999999999874,-101.49825000000007,225.42668000000137,227.6721344999997
up,202.08000000000007,0,119.97169600000178,191.9377629999996,-303.09999999999866,-103.89825000000009,135.0966960000017,197.1026754999996
stop,52.98600000000007,0,140.62143199999943,133.18478899999945,309.12399999999855,-56.56912500000006,124.5577999999995,136.09393549999945
down,52.98600000000007,0,217.53019999999913,119.00814199999945,311.1079999999986,-58.55312500000006,201.6740959999992,121.96313937499946
stop,300.4860000000001,0,612.6651999999973,40.066879749999345,321.10799999999847,-68.5531250000001,596.9405119999974,43.39717087499935
up,300.4860000000001,0,558.6168160000003,22.708865374999323,-323.11599999999845,-70.5611250000001,574.7426160000002,26.206921624999328
stop,171.5880000000001,0,346.83411200000137,57.53438387500007,-328.32399999999825,75.76912500000016,363.2203120000013,53.75592762500006
up,171.5880000000001,0,281.0893120000017,72.84820887500011,-329.92399999999816,77.36912500000018,297.5555120000016,68.9897526250001
stop,111.9900000000001,0,181.54065600000223,96.49871950000018,-332.3319999999981,79.7771250000002,198.12725600000215,92.51986325000016
up,111.9900000000001,0,48.127904000002964,129.04956950000025,-335.5319999999981,82.9771250000002,65.20882400000286,124.82814012500023
stop,52.3920000000001,0,84.76433599999963,162.8076891875003,337.9399999999981,127.2736875000003,67.53979999999973,156.3271351250003
down,52.3920000000001,0,288.62559999999837,240.47983200000044,342.7319999999981,132.06568750000025,272.1836799999985,234.1498950000004
down,161.4900000000001,0,478.6853359999973,314.46242981250055,347.13999999999805,136.4736875000002,460.6448719999974,307.37661406250055
down,181.29000000000008,0,513.4393359999971,328.14979856250056,347.93999999999807,137.2736875000002,495.7047999999972,321.15924450000057
stop,221.0880000000001,0,583.5368799999967,355.9034137500006,349.54799999999807,138.88168750000017,566.0694799999968,348.9693293750006
down,221.0880000000001,0,618.5316799999964,369.8315825000006,350.347999999998,139.68168750000018,601.0242799999966,362.8574981250006
stop,260.6880000000001,0,570.3579440000003,397.9279200000006,-351.94799999999793,141.2816875000002,587.9253440000002,390.8738356250006
down,260.6880000000001,0,35.592559999999885,298.4838203749997,364.7639999999978,-154.0976875000001,17,306.3115904374997
stop,290.19000000000017,0,90.03119999999956,275.49379693749967,365.9559999999978,-155.28968750000007,72.47452799999967,282.9200539374997
up,290.19000000000017,0,404.3565599999976,140.78709287499953,372.7639999999977,-162.09768750000006,384.61130399999774,149.34456231249953
stop,111.79200000000014,0,509.8653760000007,34.3960498125,-379.97199999999754,169.30568750000003,528.8339760000006,25.9407654375
down,111.79200000000014,0,396.39704800000135,85.20436068750001,-382.35599999999755,171.6896875,416.24711200000127,76.2873129375
down,220.09800000000016,0,186.27004800000267,180.31545575,-386.7319999999975,176.06568749999997,204.80553600000255,171.87351875000002
stop,230.39400000000015,0,166.1708000000028,189.48168750000002,-387.1479999999975,176.48168749999996,186.27004800000267,180.31545575
down,230.39400000000015,0,108.45640800000318,215.86626293750004,-388.33999999999753,177.67368749999997,125.90740800000307,207.879047
stop,290.7840000000001,0,635,18.059845439429857,-157.5,157.5,-10.235095999996078,270.42883762499997
up,290.7840000000001,0,547.5468240000001,105.73294943942983,-161.89199999999997,161.89199999999997,555.7721040000001,97.48686143942984
stop,211.18800000000007,0,481.981776,171.45994943942983,-165.10799999999995,165.10799999999995,490.207176,163.21454943942985
down,211.18800000000007,0,440.72136,212.8198454394298,-167.09999999999994,167.09999999999994,449.37811200000004,204.1414614394298
down,329.3940000000001,0,339.77514400000007,314.00418143942966,-171.8759999999999,171.8759999999999,348.50960800000007,305.24890943942967
down,349.19400000000013,0,322.58768800000007,331.2317814394296,-172.6759999999999,172.6759999999999,330.6769520000001,323.12484543942963
down,359.4900000000001,0,313.61935200000005,340.2217494394296,-173.0919999999999,173.0919999999999,322.58768800000007,331.2317814394296
stop,368.99400000000014,0,305.320152,348.5393814394296,-173.47599999999989,173.47599999999989,313.61935200000005,340.2217494394296
up,368.99400000000014,0,137.10836800000004,418.257392,-181.08399999999986,-181.08399999999986,146.49228800000003,427.64131199999997
up,260.09400000000016,0,36.522488000000095,317.67151200000006,-185.48399999999984,-185.48399999999984,45.582392000000084,326.731416
up,239.70000000000016,0,17.417672000000113,298.56669600000004,-186.30799999999985,-186.30799999999985,27.258288000000103,308.40731200000005
up,220.49400000000014,0,-0.6541039999998718,309.88311800000014,-187.08399999999983,280.4219999999998,8.85596800000012,295.59200000000016
up,209.80200000000013,0,635,274.2208877096235,-157.5,157.5,-10.744975999999863,325.03757000000013
stop,200.89200000000014,0,627.9206,281.3164877096235,-157.86,157.86,635,274.2208877096235
down,200.89200000000014,0,556.2540639999999,353.1634877096235,-161.45999999999998,161.45999999999998,563.6558319999998,345.7447917096235
down,310.1880000000001,0,466.1312319999997,443.5082237096233,-165.87599999999998,165.87599999999998,474.72433599999977,434.8934877096233
down,329.79000000000013,0,449.7095439999997,459.96915170962325,-166.66799999999995,166.66799999999995,458.1783999999997,451.47948770962324
down,349.3920000000001,0,433.2095119999997,455.155888,-167.45999999999995,-167.45999999999995,441.0536239999997,463
down,360.2820000000001,0,424.01131199999963,445.95768799999996,-167.89999999999995,-167.89999999999995,433.2095119999997,455.155888
stop,369.1920000000001,0,416.46391199999965,438.410288,-168.25999999999996,-168.25999999999996,424.01131199999963,445.95768799999996
up,369.1920000000001,0,356.71216799999956,378.6585439999999,-171.0839999999999,-171.0839999999999,365.40623999999957,387.3526159999999
up,250.78800000000015,0,253.21209599999946,275.1584719999998,-175.86799999999985,-175.86799999999985,261.97549599999945,283.9218719999998
up,241.08600000000015,0,244.60416799999948,266.55054399999983,-176.25999999999985,-176.25999999999985,253.21209599999946,275.1584719999998
up,220.89000000000016,0,226.6256639999995,248.57203999999984,-177.07599999999985,-177.07599999999985,235.80116799999948,257.74754399999983
up,201.28800000000015,0,209.0951759999995,231.04155199999988,-177.86799999999982,-177.86799999999982,217.60519199999948,239.55156799999986
up,191.58600000000015,0,200.3892479999995,222.33562399999988,-178.25999999999982,-178.25999999999982,209.0951759999995,231.04155199999988
